,Titles,Brands,Prices,Stars,Urls,Ratings,Review_Words
148,Spectra Plug and Play Headset with Digital Sound Quality and Volume Control,Brand: Spectra,$32.85,3.9 out of 5,/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg7_1?ie=UTF8&adId=A09162463J5FPPHWPI58Z&url=%2FSpectra-Headset-Digital-Quality-Control%2Fdp%2FB008I3S8AK%2Fref%3Dsr_1_107_sspa%3Fdchild%3D1%26keywords%3Din%2Bear%2Bearbuds%26qid%3D1598947280%26sr%3D8-107-spons%26psc%3D1&qualifier=1598947280&id=3791302989140670&widgetName=sp_mtf,22 ratings,['No Review']
149,"in Ear Monitor Headphones for Musicians Singers, BASN Bsinger 2nd Sound Isolating Earphones with Dual Dynamic Driver Detachable MMCX Cable (Black)",Visit the BASN Store,$38.99,4.1 out of 5,/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg7_1?ie=UTF8&adId=A03781565GWRZ6PG80GX&url=%2FHeadphones-Musicians-BASN-Isolating-Detachable%2Fdp%2FB07YDBXZZQ%2Fref%3Dsr_1_108_sspa%3Fdchild%3D1%26keywords%3Din%2Bear%2Bearbuds%26qid%3D1598947280%26sr%3D8-108-spons%26psc%3D1&qualifier=1598947280&id=3791302989140670&widgetName=sp_mtf,61 ratings,"['sound quality', 'quality of sound', 'headphones', 'bass', 'iems', 'ears', 'iem', 'earbuds', 'mids', 'audio', 'cord', 'foam', 'listen', 'budget', 'honestly', 'included', 'cable', 'expect', 'hear', 'highs']"
150,"True Wireless Earbuds, in-Ear Bluetooth Earbuds with LED Digital Display Charging Case, Touch Control Bluetooth Headphones, HD Stereo Deep Bass Built-in Mic Waterproof Sports Earphones (Black)",Brand: Azrra,$29.99,No Review,/Wireless-Bluetooth-Headphones-Waterproof-Earphones/dp/B08CV584W7/ref=sr_1_109?dchild=1&keywords=in+ear+earbuds&qid=1598947280&sr=8-109,No Ratings,['No Review']
151,"Wireless Earbuds, Bluetooth 5.0 True Wireless Headphones with Smart LED Display Charging Case, Touch Control Bluetooth Earbuds in-Ear Built in Mic, 130H Playtime Noise Cancelling Headset for Sport",Brand: Motast,$49.99,4.9 out of 5,/Wireless-Bluetooth-Headphones-Charging-Cancelling/dp/B08CXFBQPT/ref=sr_1_110?dchild=1&keywords=in+ear+earbuds&qid=1598947280&sr=8-110,172 ratings,['No Review']
152,"True Wireless Earbuds, Mpow MS1 in-Ear Bluetooth Earphones, Immersive Sound w/Bass, IPX7 Sweatproof, Touch Control, 25 Hrs w/Charging Case/Mics, TWS Headphones for All Bluetooth Devices",Visit the Mpow Store,$24.99,4.4 out of 5,/Mpow-MS1-Bluetooth-Sweatproof-Headphones/dp/B087BRQKP8/ref=sr_1_111?dchild=1&keywords=in+ear+earbuds&qid=1598947280&sr=8-111,270 ratings,"['sound quality', 'battery life', 'charging case', 'wireless earbuds', 'great sound', 'bang for your buck', 'mono mode', 'great value', 'earbud', 'fit perfectly', 'highly recommend', 'great price', 'easy to use']"
153,"Clarium True Wireless Earbuds Bluetooth 5.0 Headphone (Charging Case Included) IPX5 TWS Premium Sound in-Ear Headphones with Microphone Engineered for The Best Calls and Music Experience,Sports",Brand: Clarium,$15.88,4.5 out of 5,/Clarium-Headphones-Microphone-Engineered-Experience/dp/B0821ZVKKZ/ref=sr_1_112?dchild=1&keywords=in+ear+earbuds&qid=1598947280&sr=8-112,"2,874 ratings","['sound quality', 'battery life', 'wireless earbuds', 'noise cancellation', 'easy to use', 'highly recommend', 'definitely recommend', 'price point', 'great price', 'great value', 'bang for your buck', 'earbud', 'true wireless']"
154,Skullcandy Indy XT True Wireless in-Ear Earbud - Black,Visit the Skullcandy Store,$77.31,3.5 out of 5,/Skullcandy-Indy-True-Wireless-Earbud/dp/B086KXG77K/ref=sr_1_113?dchild=1&keywords=in+ear+earbuds&qid=1598947280&sr=8-113,104 ratings,['No Review']
155,"Wireless Earbuds, NYZ True Wireless Bluetooth Earbuds HiFi Stereo in-Ear Earphones Headphones with Charging Case Smart Indicator Tap Control Mic Built-in for iPhone, Android, Windows (Space 2, White)",Brand: NYZ,$17.59,4.9 out of 5,/NYZ-Bluetooth-Earphones-Headphones-Indicator/dp/B08BBYLYR3/ref=sr_1_114?dchild=1&keywords=in+ear+earbuds&qid=1598947280&smid=A2U3IVVVBUMJ8Y&sr=8-114,164 ratings,"['sound quality', 'earbuds', 'battery life', 'wireless earbuds', 'charging case', 'great sound', 'easy to use', 'highly recommend', 'different sizes', 'phone calls', 'play and pause', 'find the perfect', 'ear pieces', 'easy to pair']"
156,"MOTOLORA VERVEBUDS 400 Bluetooth 5.0 Headphones, Touch Control Wireless Earbuds with Charging Case & 3 Ear Tips",Visit the Motorola Store,$57.89,4.2 out of 5,/Upgraded-MOTOLORA-VERVEBUDS-Bluetooth-Headphones/dp/B07T26Q5VP/ref=sr_1_115?dchild=1&keywords=in+ear+earbuds&qid=1598947280&sr=8-115,267 ratings,"['sound quality', 'charging case', 'earbuds', 'easy to use', 'battery life', 'clear sound', 'hurt my ears', 'good sound', 'love the design', 'sound is very good', 'great sound', 'earbuds', 'headphones', 'bluetooth']"
157,"SOUL S-FIT True Wireless Earbuds - in Ear Headphones IP67 Waterproof, Freebit Wing Tips, Bluetooth, Transparency Mode, Touch Control Shock Resistance (Black)",Brand: SOUL,$79.99,4.5 out of 5,/SOUL-S-FIT-True-Wireless-Earbuds/dp/B08B3JSMH7/ref=sr_1_116?dchild=1&keywords=in+ear+earbuds&qid=1598947280&sr=8-116,16 ratings,"['highly recommend', 'transparency mode', 'come with different', 'sound quality', 'fit my ear', 'airpods', 'workout', 'earbuds', 'ears', 'noise', 'fall', 's-fit', 'wireless', 'bass', 'clip', 'cost', 'hear', 'recently', 'tips']"
158,Movigor in-Ear Wired Earbud 3.5 mm Hi-Fi Headphones Clear Balanced Stereo Sound Earphone Passive Noise Isolation Headset with Mic and Volume Control for iPhone 5 s 6 6s 7 7s Samsung LG Nokia Phones,Visit the movigor Store,$5.99,3.3 out of 5,/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg7_1?ie=UTF8&adId=A03046031GGVGVWZ69URW&url=%2FHeadphones-Balanced-Earphones-Isolation-Headsets%2Fdp%2FB07QNTM5Z4%2Fref%3Dsr_1_117_sspa%3Fdchild%3D1%26keywords%3Din%2Bear%2Bearbuds%26qid%3D1598947280%26sr%3D8-117-spons%26psc%3D1&qualifier=1598947280&id=3791302989140670&widgetName=sp_btf,23 ratings,['No Review']
159,"JustJamz Bubbles Colorful in-Ear Earbud Headphones 3.5 MM Audio Jack for iPhone Android Laptop Bulk Earbuds for Kids Students Classroom Mixed Colors, 30 Pack",Visit the JustJamz Store,$37.99,4.5 out of 5,/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg7_1?ie=UTF8&adId=A07632663OTEU22SW3DY5&url=%2FJustJamz-Colorful-Headphones-Students-classrooms%2Fdp%2FB07JCQLDL5%2Fref%3Dsr_1_118_sspa%3Fdchild%3D1%26keywords%3Din%2Bear%2Bearbuds%26qid%3D1598947280%26sr%3D8-118-spons%26psc%3D1&qualifier=1598947280&id=3791302989140670&widgetName=sp_btf,14 ratings,['No Review']
160,"LUDOS Clamor Wired Earbuds in Ear Headphones with Microphone, Earphones with Mic and Volume Control, Memory Foam, Reinforced Cable, Bass Compatible with iPhone, Apple, iPad, Computer, Laptop, PC",Visit the Ludos Store,$19.97,4.3 out of 5,/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg8_1?ie=UTF8&adId=A02570662YTQHQHV5GCFN&url=%2FHeadphones-Microphone-Generation-Reinforced-Compatible%2Fdp%2FB07VMXFF9B%2Fref%3Dsr_1_113_sspa%3Fdchild%3D1%26keywords%3Din%2Bear%2Bearbuds%26qid%3D1598947284%26sr%3D8-113-spons%26psc%3D1&qualifier=1598947284&id=7189407809007904&widgetName=sp_atf_next,"10,795 ratings","['sound quality', 'memory foam', 'noise cancellation', 'highly recommend', 'ear pieces', 'great price', 'stopped working', 'listening to music', 'foam tips', 'zoom meetings', 'bang for your buck', 'good quality']"
161,Earbuds Color Headphones Heavy bass Earphone in Ear Headphones Headphones with Microphone Mobile Phone Earphone Wired Earphone 3.5mm Headphones (Mixed Color 4pack),Brand: MUNSKT,$9.99,4 out of 5,/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg8_1?ie=UTF8&adId=A059378712DEZJYNIOEF4&url=%2FMUNSKT-Headphones-Earphone-Microphone-Mobile%2Fdp%2FB082VKW3W7%2Fref%3Dsr_1_114_sspa%3Fdchild%3D1%26keywords%3Din%2Bear%2Bearbuds%26qid%3D1598947284%26sr%3D8-114-spons%26psc%3D1&qualifier=1598947284&id=7189407809007904&widgetName=sp_atf_next,994 ratings,"['sound quality', 'great sound', 'get what you pay', 'ear pieces', 'great value', 'highly recommend', 'waste your money', 'year old', 'noise canceling', 'another set', 'good quality', 'fell apart', 'plenty loud', 'noise cancellation']"
162,"A12 Headphones Earphones Earbuds Earphones, Noise Islating, High Definition, Fits All 3.5mm Interface,Stereo for Samsung, iPhone,iPad, iPod and Mp3 Players (Black+White+Pink+Green 8pairs)",Visit the YNR Store,$21.99,4 out of 5,/Headphones-Earphones-Islating-Definition-Players%EF%BC%88Black/dp/B07TFT6HFZ/ref=sr_1_115?dchild=1&keywords=in+ear+earbuds&qid=1598947284&sr=8-115,73 ratings,['No Review']
163,"Wireless Earbuds, Mpow M12 in-Ear Bluetooth 5.0 Earbuds with Wireless Charging Case/USB-C, Deep Bass, Touch Control, 25H Playtime Wireless Earphones with Mic, IPX8 Waterproof for Sports, Workout, Gym",Visit the Mpow Store,$26.99,4.8 out of 5,/Wireless-Mpow-Bluetooth-Earphones-Waterproof/dp/B08C7G48NL/ref=sr_1_116?dchild=1&keywords=in+ear+earbuds&qid=1598947284&sr=8-116,526 ratings,"['sound quality', 'battery life', 'wireless earbuds', 'touch controls', 'noise cancellation', 'charging case', 'price point', 'highly recommend', 'really good', 'great value', 'listening to music', 'year warranty']"
164,Vealvion Wireless Earbuds Bluetooth 5.0 Bluetooth Headphones IPX5 Built-in Mic in-Ear Earphones with Deep Bass Hi-Fi Sound with 500mAh Portable Charging Case for Sports Running (Black),Brand: Vealvion,$36.99,3.7 out of 5,/Vealvion-Wireless-Bluetooth-Headphones-Earphones/dp/B07XD8M3X7/ref=sr_1_117?dchild=1&keywords=in+ear+earbuds&qid=1598947284&sr=8-117,334 ratings,"['sound quality', 'waste of money', 'battery life', 'wireless earbuds', 'earbud', 'listening to music', 'left ear', 'phone calls', 'second pair', 'high quality', 'perfect fit', 'easy to use', 'charging case', 'small ears', 'great for the price']"
165,Skullcandy Ink'd Plus Wireless In-Ear Earbud - Lavender,Visit the Skullcandy Store,$37.99,4.3 out of 5,/Skullcandy-Inkd-Plus-Wireless-Earbud/dp/B07SH4QNZR/ref=sr_1_118?dchild=1&keywords=in+ear+earbuds&qid=1598947284&sr=8-118,"2,137 ratings","['battery life', 'sound quality', 'skullcandy', 'charging port', 'around my neck', 'long time', 'stopped working', 'quit working', 'power button', 'wireless headphones', 'waste your money', 'noise cancellation']"
166,"Wireless Earbuds, NYZ [2020 Upgraded] True Wireless Bluetooth Headphones in-Ear Earphones HiFi Stereo Cordless Earbuds with Microphone Portable Charging Case for iPhone,Android,Windows (Space C1)",Brand: NYZ,$16.99,3.9 out of 5,/NYZ-Bluetooth-Headphones-Earphones-Microphone/dp/B07YDM371X/ref=sr_1_119?dchild=1&keywords=in+ear+earbuds&qid=1598947284&sr=8-119,"4,980 ratings","['sound quality', 'battery life', 'wireless earbuds', 'stopped working', 'easy to use', 'highly recommend', 'great price', 'noise cancellation', 'earbud', 'fully charged', 'right earbud', 'noise cancelling']"
167,"Wireless Earbuds, Bluetooth 5.0 Headphones in-Ear with HD Mic, HiFi Stereo Sound Earphones, Bluetooth Headphones with LED Display, Type-C Quick Charge Case, IP7 Waterproof, 30H Playtime, Touch Control",Brand: iporachx,$39.99,4.9 out of 5,/Wireless-Bluetooth-Headphones-Earphones-Waterproof/dp/B086GWWV5J/ref=sr_1_120?dchild=1&keywords=in+ear+earbuds&qid=1598947284&sr=8-120,145 ratings,"['sound quality', 'wireless earbuds', 'highly recommended', 'want to spend', 'battery life', 'used it all day', 'long time', 'quality very good', 'great sound', 'good quality', 'quality its really', 'great price', 'sound great']"
168,Sennheiser CX 300S In Ear Headphone with One-Button Smart Remote - White,Visit the Sennheiser Consumer Audio Store,$34.95,4.3 out of 5,/Sennheiser-CX-300S-Headphone-One-Button/dp/B07NFQX75J/ref=sr_1_121?dchild=1&keywords=in+ear+earbuds&qid=1598947284&sr=8-121,317 ratings,"['sound quality', 'noise cancellation', 'price point', 'good sound', 'outside noise', 'listening to music', 'pretty good', 'use for phone', 'really good', 'sound great', 'love sennheiser', 'excellent sound']"
169,"Axloie Wireless Earbuds, Bluetooth 5.0 Headphones True Wireless Premium Deep Bass IPX7 Waterproof 35H Playtime in-Ear TWS Stereo Earphones with Charging Case for Sport Running Gym Workout Black",Visit the Axloie Store,$59.99,4.6 out of 5,/Axloie-Bluetooth-Headphones-Waterproof-Earphones/dp/B0892DX3KH/ref=sr_1_122?dchild=1&keywords=in+ear+earbuds&qid=1598947284&sr=8-122,"1,940 ratings","['sound quality', 'battery life', 'charging case', 'wireless earbuds', 'noise cancellation', 'listening to music', 'quality is good', 'highly recommend', 'comfortable to wear', 'long time', 'easy to use', 'true wireless']"
170,"SOUL S-Gear Wireless Earbuds - in Ear Headphones, Bluetooth, Water-Resistant, Music and Calls (Red)",Brand: SOUL,$39.99,4.5 out of 5,/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg8_1?ie=UTF8&adId=A00025731RSEM257MY2HU&url=%2FSOUL-S-Gear-Wireless-Earbuds-Water-Resistant%2Fdp%2FB08B34B5FT%2Fref%3Dsr_1_123_sspa%3Fdchild%3D1%26keywords%3Din%2Bear%2Bearbuds%26qid%3D1598947284%26sr%3D8-123-spons%26psc%3D1&qualifier=1598947284&id=7189407809007904&widgetName=sp_mtf,19 ratings,['No Review']
171,Edifier H190 Premium Earbuds - Classic Style Earbud Headphones - Golden Color Earphones with Non-Tangle Wire,Visit the Edifier Store,$14.99,4 out of 5,/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg8_1?ie=UTF8&adId=A06880853PX15EPXP4QXU&url=%2FEdifier-H190-Premium-Earbuds-Headphones%2Fdp%2FB01C7XBEZ2%2Fref%3Dsr_1_124_sspa%3Fdchild%3D1%26keywords%3Din%2Bear%2Bearbuds%26qid%3D1598947284%26sr%3D8-124-spons%26psc%3D1&qualifier=1598947284&id=7189407809007904&widgetName=sp_mtf,640 ratings,"['sound quality', 'classic style', 'good sound', 'much better', 'ear canal', 'sound great', 'stopped working', 'earbud', 'pleasantly surprised', 'fit my ears', 'build quality', 'pretty good', 'form factor']"
172,Everyday Wholesale Lots Black Earbuds Bundle Bulk in-Ear Earphones 124 Pack,Visit the Assortit Store,$44.95,4.4 out of 5,/Everyday-Wholesale-Earbuds-Bundle-Earphones/dp/B08159W4V9/ref=sr_1_125?dchild=1&keywords=in+ear+earbuds&qid=1598947284&sr=8-125,18 ratings,['No Review']
173,"Wireless Earbuds Bluetooth 5.0 True Wireless Headphones with Charging Case in-Ear Earphone Car Headset for Sports, Workout, Gym (Black)",Brand: Shangruo,$31.99,3.4 out of 5,/Wireless-Bluetooth-Headphones-Charging-Earphone/dp/B08DTXWSX8/ref=sr_1_126?dchild=1&keywords=in+ear+earbuds&qid=1598947284&sr=8-126,7 ratings,['No Review']
174,"Bluetooth Earbuds Wireless Earbuds Bluetooth Earphones Wireless Headphones, Bluetooth 5.0 TWS Stereo Earphones in-Ear with Charging Case, Built-in Microphones for Sports,Workout,Gym (Black)",Brand: PASONOM,$19.95,4.1 out of 5,/Bluetooth-Wireless-Earphones-Headphones-Microphones/dp/B083TV1TZN/ref=sr_1_127?dchild=1&keywords=in+ear+earbuds&qid=1598947284&sr=8-127,"2,185 ratings","['sound quality', 'battery life', 'noise cancellation', 'highly recommend', 'wireless earbuds', 'easy to use', 'quality is good', 'listening to music', 'definitely recommend', 'great price', 'bluetooth earbuds', 'really good']"
175,"layajia Mini Wireless Earbuds Waterproof Wireless Headphones, Bluetooth 5.0 in-Ear Earphones TWS Stereo Sound, Portable Wireless Headset 28H Palytime w/Built-in Mic Single/Twin Mode Charging Case",Brand: layajia,$21.99,4.4 out of 5,/layajia-Waterproof-Headphones-Bluetooth-Earphones/dp/B088WXHDD1/ref=sr_1_128?dchild=1&keywords=in+ear+earbuds&qid=1598947284&sr=8-128,340 ratings,"['sound quality', 'battery life', 'comfortable to wear', 'charging case', 'quality is very good', 'wireless earbuds', 'long time', 'bluetooth headset', 'bluetooth connection', 'good sound', 'highly recommend', 'listening to music']"
176,"Wireless Earbuds with Mic Bluetooth 5.0, IPX6 Waterproof TWS Stereo Headphones in Ear for iPhone Android with Charging Case, Earphones Headset with Microphone for Sport/Travel/Gym/Work",Visit the Langsdom Store,$45.99,4.1 out of 5,/Langsdom-Wireless-Bluetooth-Headphones-Earphones/dp/B07SN2ZQMT/ref=sr_1_129?dchild=1&keywords=in+ear+earbuds&qid=1598947284&sr=8-129,389 ratings,"['sound quality', 'battery life', 'stopped working', 'wireless earbuds', 'long time', 'worth the money', 'last long', 'pretty good', 'great sound', 'left earbud', 'works well', 'right earbud', 'quality is very good']"
177,"Joysico Sport Headphones Wired Over Ear In-ear Earbuds for Kids Women Small Ears Comfortable, Earhook Earphones for Running Exercise Jogging, Ear Buds with Microphone and Volume for Cell Phones Blue",Brand: Joysico,$16.99,4.3 out of 5,/Joysico-Headphones-Earphones-Exercise-Microphone/dp/B0796S9CGR/ref=sr_1_130?dchild=1&keywords=in+ear+earbuds&qid=1598947284&sr=8-130,583 ratings,"['small ears', 'sound quality', 'volume control', 'year old', 'stopped working', 'good quality', 'earbud', 'finally found', 'highly recommend', 'small enough', 'great sound', 'hard time', 'even the smallest']"
178,"Sephia SP1050VC Noise Isolating Earphones, in-Ear Headphone with Mic and Volume Control, Bass Driven Sound, Wired Earphone Compatible with iPhone, iPad, Tablets, Samsung and Android Smartphones",Visit the sephia Store,$14.95,4.4 out of 5,/Sephia-Isolating-Earphones-Headphones-Smartphones/dp/B079GDLZDR/ref=sr_1_131?dchild=1&keywords=in+ear+earbuds&qid=1598947284&sr=8-131,"1,304 ratings","['sound quality', 'volume control', 'highly recommend', 'noise cancelling', 'stopped working', 'sound great', 'earbud', 'great sound', 'different sizes', 'good quality', 'work well', 'online meetings', 'great price', 'ever owned']"
179,"Wireless Earbuds, Bluetooth 5.0 Earphones Support Wireless Charging Cordless Earbuds with Digital LED Display Case in-Ear Headphones for iPhone Android Auto Pairing IPX5 Sweatproof earbuds(Black)",Visit the MOING Store,$29.99,4.6 out of 5,/Wireless-Bluetooth-Earphones-Headphones-Sweatproof/dp/B0895VVVWJ/ref=sr_1_132?dchild=1&keywords=in+ear+earbuds&qid=1598947284&sr=8-132,60 ratings,"['sound quality', 'battery life', 'wireless charging', 'earbuds', 'display on the front', 'touch controls', 'quality is great', 'good sound', 'sound is good', 'work great', 'earbuds that have wireless', 'good bass']"
180,"Wired Earphones,Earphones in Ear Wired Earbuds Headphones with Microphone,Stereo Sound and High Resolution,Volume Control Sport Wired Earbud for Smartphones/PC/Tablet 3.5mm Audio Plug Devices,Black",Brand: SHDKJXH,$10.99,4.4 out of 5,/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg8_1?ie=UTF8&adId=A08880163BE7CIH0M5ASB&url=%2FEarphones-Headphones-Microphone-Resolution-Smartphones%2Fdp%2FB086GZV5VV%2Fref%3Dsr_1_133_sspa%3Fdchild%3D1%26keywords%3Din%2Bear%2Bearbuds%26qid%3D1598947284%26sr%3D8-133-spons%26psc%3D1&qualifier=1598947284&id=7189407809007904&widgetName=sp_btf,49 ratings,"['sound quality', 'quality is good', 'quality is great', 'good price', 'great sound', 'sound great', 'good sound quality', 'good sound', 'headphones', 'earbuds', 'bass', 'earphone', 'appearance', 'ear']"
181,"Bluetooth Headphones,XIQWA True Wireless Earbuds Bluetooth with Charging Case,Built in Mic Bluetooth Headset,Binaural Call in-Ear Buds,15H Playtime,Ipx5 Waterproof Deep Bass for Sport",Brand: XIQWA,$25.99,4.1 out of 5,/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg8_1?ie=UTF8&adId=A043042734NE0BBF0TLKJ&url=%2FBluetooth-Headphones-Wireless-Charging-Resistant%2Fdp%2FB082DK7531%2Fref%3Dsr_1_134_sspa%3Fdchild%3D1%26keywords%3Din%2Bear%2Bearbuds%26qid%3D1598947284%26sr%3D8-134-spons%26psc%3D1&qualifier=1598947284&id=7189407809007904&widgetName=sp_btf,102 ratings,"['battery life', 'sound quality', 'noise cancellation', 'charging case', 'easy to pair', 'quality of sound', 'wireless earbuds', 'great sound', 'pair them with my iphone', 'quality is very good', 'good buy', 'clear sound']"
182,Earbuds with Microphone Bass in Ear Earphones with Mic and Volume Control 3.5mm Headphone Plug White,Brand: QAWESDX,$10.99,4.2 out of 5,/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg9_1?ie=UTF8&adId=A00048761V9Q8FX8X0RV5&url=%2FEarbuds-Microphone-Earphones-Control-Headphone%2Fdp%2FB082TNSMRX%2Fref%3Dsr_1_129_sspa%3Fdchild%3D1%26keywords%3Din%2Bear%2Bearbuds%26qid%3D1598947288%26sr%3D8-129-spons%26psc%3D1&qualifier=1598947287&id=3908183647042370&widgetName=sp_atf_next,76 ratings,"['sound quality', 'quality is very good', 'good these sound', 'earbuds', 'earphones', 'noise', 'bass']"
